t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
44.490,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
44.742,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
44.995,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
45.247,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
45.500,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
45.752,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
46.005,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
46.257,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
46.510,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
46.763,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
47.016,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
47.270,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
47.522,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
47.775,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
48.028,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
48.282,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
48.535,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
48.787,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
49.040,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
49.293,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
49.546,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
49.799,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
50.053,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
50.304,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
50.558,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
50.811,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
51.063,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
51.316,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
51.568,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
51.822,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
52.075,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
52.327,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
52.581,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
52.833,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
53.088,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
53.339,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
53.592,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
53.845,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
54.098,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
54.352,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
54.604,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
54.857,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
55.111,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
55.362,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
55.614,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
55.867,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
56.119,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
56.372,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
56.624,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
56.877,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
57.129,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
57.381,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
57.634,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
57.888,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
58.140,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
58.393,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
58.645,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
58.898,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
59.150,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
59.402,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
59.654,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
59.907,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
60.160,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
60.413,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
60.665,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
60.918,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
61.171,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
61.423,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
61.676,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
61.929,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
62.182,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
62.435,sweep,,,,,,,,,,,,,live=177336 free=13512 reachbit=2 bit30=22.2
62.686,sweep,,,,,,,,,,,,,live=177336 free=13512 reachbit=2 bit30=22.2
62.939,sweep,,,,,,,,,,,,,live=177336 free=13512 reachbit=2 bit30=22.2
63.191,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
63.443,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
63.696,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
63.948,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
64.201,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
64.454,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
64.707,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
64.960,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
65.214,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
65.466,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
65.719,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
65.974,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
66.226,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
66.479,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
66.732,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
66.985,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
67.237,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
67.490,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
67.742,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
67.994,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
68.247,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
68.499,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
68.752,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
69.004,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
69.256,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
69.509,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
69.763,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
70.017,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
70.269,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
70.521,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
70.775,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
71.028,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
71.282,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
71.534,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
71.786,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
72.039,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
72.291,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
72.544,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
72.796,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
73.048,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
73.300,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
73.553,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
73.805,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
74.060,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
74.313,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
74.566,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
74.820,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
75.073,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
75.326,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
75.579,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
75.832,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
76.085,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
76.337,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
76.590,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
76.844,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
77.095,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
77.348,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
77.601,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
