Velocity offset assumed +0xE0 (stock UMovementComponent). Sampling 8x over 8s:
t        BOT Velocity                       PLAYER Velocity                    BOT ControlInputVector         BOT loc
+0.0s    (0.000,0.000,0.000)                (0.000,0.000,0.000)                (0.594,0.805,0.000)            (600.0,0.0,13240.0)
+1.0s    (0.000,0.000,0.000)                (0.000,0.000,0.000)                (0.594,0.805,0.000)            (600.0,0.0,13240.0)
+2.0s    (0.000,0.000,0.000)                (0.000,0.000,0.000)                (-0.043,0.999,0.000)           (600.0,0.0,13240.0)
+3.0s    (0.000,0.000,0.000)                (0.000,0.000,0.000)                (-0.043,0.999,0.000)           (600.0,0.0,13240.0)
+4.0s    (0.000,0.000,0.000)                (0.000,0.000,0.000)                (-0.630,-0.777,0.000)          (600.0,0.0,13240.0)
+5.0s    (0.000,0.000,0.000)                (0.000,0.000,0.000)                (-0.630,-0.777,0.000)          (600.0,0.0,13240.0)
+6.0s    (0.000,0.000,0.000)                (0.000,0.000,0.000)                (0.309,0.951,0.000)            (600.0,0.0,13240.0)
+7.0s    (0.000,0.000,0.000)                (0.000,0.000,0.000)                (0.309,0.951,0.000)            (600.0,0.0,13240.0)
