t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
284.703,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
284.955,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
285.207,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
285.459,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
285.711,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
285.965,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
286.217,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
286.469,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
286.722,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
286.974,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
287.226,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
287.478,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
287.729,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
287.982,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
288.236,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
288.487,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
288.740,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
288.994,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
289.247,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
289.499,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
289.752,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
290.005,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
290.257,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
290.509,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
290.761,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
291.014,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
291.267,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
291.519,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
291.771,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
292.024,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
292.276,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
292.529,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
292.782,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
293.034,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
293.286,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
293.538,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
293.789,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
294.041,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
294.293,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
294.546,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
294.800,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
295.051,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
295.304,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
295.557,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
295.808,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
296.060,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
296.314,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
296.566,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
296.820,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
297.073,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
297.325,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
297.577,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
297.829,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
298.082,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
298.335,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
298.587,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
298.840,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
299.092,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
299.343,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
299.596,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
299.848,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
300.101,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
300.352,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
300.607,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
300.861,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
301.113,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
301.366,sweep,,,,,,,,,,,,,live=147440 free=43408 reachbit=0 bit30=26.7
