t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
39.039,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
39.293,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
39.544,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
39.796,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
40.048,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
40.300,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
40.552,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
40.805,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
41.059,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
41.311,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
41.564,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
41.816,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
42.069,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
42.321,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
42.573,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
42.826,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
43.080,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
43.332,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
43.584,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
43.836,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
44.089,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
44.342,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
44.595,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
44.847,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
45.101,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
45.353,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
45.605,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
45.858,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
46.110,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
46.363,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
46.616,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
46.871,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
47.123,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
47.376,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
47.630,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
47.881,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
48.134,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
48.386,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
48.637,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
48.890,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
49.142,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
49.393,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
49.647,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
49.900,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
50.152,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
50.404,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
50.655,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
50.907,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
51.159,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
51.413,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
51.665,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
51.917,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
52.171,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
52.424,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
52.677,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
52.928,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
53.180,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
53.433,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
53.685,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
53.938,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
54.191,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
54.443,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
54.696,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
54.948,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
55.201,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
55.453,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
55.704,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
55.957,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
56.210,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
56.461,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
56.713,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
56.965,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
57.217,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
57.469,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
57.722,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
57.974,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
58.226,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
58.478,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
58.731,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
58.984,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
59.237,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
59.488,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
59.741,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
59.994,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
60.246,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
60.500,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
60.752,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
61.005,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
61.257,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
61.510,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
61.763,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
62.016,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
62.268,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
62.521,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
62.773,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
63.025,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
63.277,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
63.529,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
63.782,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
64.034,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
64.287,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
64.541,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
64.792,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
65.044,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
65.296,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
65.548,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
65.800,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
66.053,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
66.305,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
66.557,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
66.810,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
67.062,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
67.315,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
67.567,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
67.819,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
68.072,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
68.324,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
68.576,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
68.829,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
69.081,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
69.335,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
69.587,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
69.840,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
70.093,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
70.346,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
70.599,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
70.852,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
71.104,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
71.356,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
71.608,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
71.860,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
72.113,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
72.364,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
72.616,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
72.868,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
73.122,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
73.374,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
73.627,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
73.880,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
74.133,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
74.386,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
74.637,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
74.891,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=2 bit30=22.2
