t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
67.468,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
67.721,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
67.973,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
68.225,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
68.477,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
68.730,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
68.983,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
69.236,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
69.489,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
69.741,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
69.995,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
70.247,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
70.500,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
70.752,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
71.005,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
71.258,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
71.511,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
71.763,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
72.016,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
72.267,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
72.519,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
72.772,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
73.024,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
73.278,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
73.531,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
73.784,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
74.036,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
74.287,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
74.540,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
74.793,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
75.045,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
75.298,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
75.551,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
75.804,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
76.057,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
76.310,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
76.562,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
76.814,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
