t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
76.601,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
76.854,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
77.106,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
77.358,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
77.610,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
77.863,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
78.117,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
78.369,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
78.621,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
78.873,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
79.125,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
79.379,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
79.631,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
79.882,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
80.134,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
80.388,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
80.639,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
80.892,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
81.145,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
81.397,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
81.649,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
81.901,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
82.153,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
82.406,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
82.658,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
82.909,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
83.162,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
83.413,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
83.666,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
83.919,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
84.172,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
84.424,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
84.676,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
84.928,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
85.181,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
85.433,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
85.685,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
85.938,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
86.190,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
86.443,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
86.697,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
86.949,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
87.203,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
87.456,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
87.709,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
87.962,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
88.215,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
88.467,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
88.720,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
88.973,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
89.225,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
89.477,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
89.730,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
89.983,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
90.236,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=0 bit30=22.2
90.488,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
90.740,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
90.992,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
91.245,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
91.497,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
91.749,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
92.002,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
92.256,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
92.508,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
92.760,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
93.014,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
93.267,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
93.519,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
93.770,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
94.022,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
94.274,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
94.528,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
94.780,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
95.033,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
95.286,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
95.540,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
95.793,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
96.046,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
96.300,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
96.553,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
96.805,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
97.057,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
97.309,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
97.560,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
97.812,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
98.066,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
98.319,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
98.571,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
98.826,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
99.078,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
99.330,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
99.583,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
99.835,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
100.088,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
100.340,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
100.594,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
100.847,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
101.099,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
101.352,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
101.605,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
101.857,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
102.109,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
102.362,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
102.614,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
102.866,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
103.119,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
103.372,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
103.625,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
103.877,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
104.130,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
104.383,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
104.636,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
104.889,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
105.141,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
105.393,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
105.646,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
105.900,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
106.154,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
106.405,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
106.656,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
106.909,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
107.161,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
107.414,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
107.667,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
107.918,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
108.171,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
108.423,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
108.676,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
108.929,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
109.181,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
109.434,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
109.687,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
109.939,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
110.191,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
110.442,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
110.694,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
110.947,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
111.199,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
111.453,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
111.705,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
111.957,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
112.210,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
112.462,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
112.715,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
112.968,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
113.219,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
113.471,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
113.724,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
113.978,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
114.231,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
114.484,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
114.735,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
114.988,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
115.239,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
115.492,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
115.745,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
115.997,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
116.249,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
116.502,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
116.754,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
117.006,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
117.258,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
117.512,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
117.764,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
118.017,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
118.269,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
118.521,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
118.774,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
119.026,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=0 bit30=22.2
119.278,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=2 bit30=22.2
119.532,sweep,,,,,,,,,,,,,live=177384 free=13464 reachbit=2 bit30=22.2
119.784,sweep,,,,,,,,,,,,,live=177384 free=13464 reachbit=2 bit30=22.2
120.036,sweep,,,,,,,,,,,,,live=177384 free=13464 reachbit=2 bit30=22.2
120.289,sweep,,,,,,,,,,,,,live=177384 free=13464 reachbit=2 bit30=22.2
120.541,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
120.792,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
121.045,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
121.298,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
121.550,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
121.803,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
122.056,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
122.308,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
122.561,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
122.813,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
123.065,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
123.317,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
123.570,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
123.823,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
124.076,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
124.329,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
124.581,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
124.836,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
125.089,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
125.341,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
125.593,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
125.847,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
126.099,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
126.352,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
126.605,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
126.859,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
127.111,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
127.363,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
127.617,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
127.868,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
128.119,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
128.372,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
128.626,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
128.878,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
129.129,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
129.382,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
129.635,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
129.887,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
130.139,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
130.392,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
130.644,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
130.898,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
131.150,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
131.404,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
131.657,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
131.910,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
132.162,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
132.414,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
132.667,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
132.919,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
133.172,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
133.424,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
133.678,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
133.930,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
134.184,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
134.435,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
134.688,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
134.940,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
135.193,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
135.444,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
135.698,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
135.949,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
136.202,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
136.454,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
136.706,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
136.958,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
137.210,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
137.463,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
137.715,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
137.968,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
138.222,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
138.475,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
138.727,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
138.978,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
139.231,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
139.484,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
139.737,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
139.989,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
140.242,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
140.494,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
140.746,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
140.997,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
141.250,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
141.502,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
141.755,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
142.008,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
142.260,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
142.513,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
142.765,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
143.018,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
143.270,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
143.523,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
143.776,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
144.029,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
144.282,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
144.534,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
144.787,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
145.040,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
145.292,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
145.546,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
145.798,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
146.050,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
146.304,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
146.557,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
146.809,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
147.061,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
147.314,sweep,,,,,,,,,,,,,live=177392 free=13456 reachbit=2 bit30=22.2
147.566,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=2 bit30=22.2
147.819,sweep,,,,,,,,,,,,,live=177400 free=13448 reachbit=2 bit30=22.2
148.070,sweep,,,,,,,,,,,,,live=54792 free=136056 reachbit=2 bit30=71.8
148.324,sweep,,,,,,,,,,,,,live=64672 free=126176 reachbit=2 bit30=60.8
148.577,sweep,,,,,,,,,,,,,live=79232 free=111616 reachbit=1 bit30=49.6
148.829,sweep,,,,,,,,,,,,,live=100232 free=90616 reachbit=1 bit30=39.2
149.083,sweep,,,,,,,,,,,,,live=115944 free=74904 reachbit=1 bit30=33.9
149.336,sweep,,,,,,,,,,,,,live=119872 free=70976 reachbit=1 bit30=32.8
149.589,sweep,,,,,,,,,,,,,live=119880 free=70968 reachbit=1 bit30=32.8
149.842,sweep,,,,,,,,,,,,,live=119944 free=70904 reachbit=1 bit30=32.8
150.096,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
150.349,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
150.601,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
150.853,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
151.105,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
151.357,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
151.609,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
151.864,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
152.115,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
152.369,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
152.622,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
152.876,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
153.127,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
153.381,sweep,,,,,,,,,,,,,live=120064 free=70784 reachbit=1 bit30=32.7
153.635,sweep,,,,,,,,,,,,,live=120160 free=70688 reachbit=1 bit30=32.7
153.887,sweep,,,,,,,,,,,,,live=123960 free=66888 reachbit=1 bit30=31.7
154.139,sweep,,,,,,,,,,,,,live=132136 free=58712 reachbit=1 bit30=29.8
154.391,sweep,,,,,,,,,,,,,live=140848 free=50000 reachbit=1 bit30=27.9
