t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
18.888,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
19.140,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
19.392,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
19.645,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
19.898,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
20.151,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
20.404,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
20.657,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
20.910,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
21.163,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
21.415,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
21.667,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
21.919,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
22.172,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
22.424,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
22.677,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
22.929,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
23.184,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
23.436,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
23.688,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
23.941,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
24.194,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
24.446,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
24.698,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
24.951,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
25.204,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
25.456,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
25.709,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
25.962,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
26.215,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
26.466,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
26.720,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
26.971,sweep,,,,,,,,,,,,,live=177216 free=12504 bits30=22.2
27.073,target,AnimSequence/A_KaijuHealer_Ability_ChannelHeal_Outro#48681,48681,0x213FCD72A00,00000004,0,0,0x7FF689560680,0028000B,48681,0x213731E8D00,1065297,1,
27.073,target,AnimSequence/A_KaijuHealer_Ability_ChannelHeal_Intro#48682,48682,0x213FCD72600,00000004,0,0,0x7FF689560680,0028000B,48682,0x213731E8D00,5582869,1,
27.073,target,AnimSequence/A_KaijuHealer_Ability_ChannelHeal_Loop#48683,48683,0x213FCD72400,00000004,0,0,0x7FF689560680,0028000B,48683,0x213731E8D00,3590584,1,
27.073,target,AnimSequence/A_GenericBiped_JumpIntro#48687,48687,0x213FCD71E00,00000004,0,0,0x7FF689560680,0028000B,48687,0x213731E8D00,2527675,1,
27.073,target,AnimSequence/A_Glider_Skylands_PutAway#53669,53669,0x21410275800,00000004,0,0,0x7FF689560680,0028000B,53669,0x213731E8D00,1871149,1,
27.073,target,AnimSequence/A_Glider_Skylands_Loop#53670,53670,0x21410275600,00000004,0,0,0x7FF689560680,0028000B,53670,0x213731E8D00,3508998,1,
27.073,target,AnimSequence/A_Glider_Skylands_Deploy#53671,53671,0x21410275400,00000004,0,0,0x7FF689560680,0028000B,53671,0x213731E8D00,2815092,1,
27.073,target,AnimSequence/A_Shared_Resurrect_Loop#53779,53779,0x21410274C00,00000004,0,0,0x7FF689560680,0028000B,53779,0x213731E8D00,5694902,1,
27.073,target,AnimSequence/A_Shared_Resurrect_Intro#53780,53780,0x21410274A00,00000004,0,0,0x7FF689560680,0028000B,53780,0x213731E8D00,508430,1,
27.073,target,AnimSequence/A_Shared_Idle#53781,53781,0x21410274800,00000004,0,0,0x7FF689560680,0028000B,53781,0x213731E8D00,2753987,1,
27.073,target,AnimSequence/A_Shared_Movement_Run_N#53782,53782,0x21410274600,00000004,0,0,0x7FF689560680,0028000B,53782,0x213731E8D00,4754021,1,
27.073,target,AnimSequence/A_Base_Idle_Breathe#53788,53788,0x21410274400,00000004,0,0,0x7FF689560680,0028000B,53788,0x213731E8D00,764937,1,
27.225,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
27.477,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
27.730,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
27.984,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
28.237,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
28.490,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
28.742,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
28.994,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
29.247,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
29.499,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
29.751,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
30.003,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
30.255,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
30.507,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
30.759,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
31.012,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
31.265,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
31.517,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
31.770,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
32.022,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
32.274,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
32.526,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
32.778,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
33.030,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
33.282,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
33.534,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
33.788,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
34.040,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
34.292,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
34.545,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
34.797,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
35.049,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
35.301,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
35.552,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
35.805,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
36.059,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
36.311,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
36.564,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
36.816,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
37.069,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
37.320,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
37.573,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
37.825,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
38.077,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
38.328,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
38.580,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
38.833,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
39.085,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
39.338,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
39.591,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
39.843,sweep,,,,,,,,,,,,,live=177208 free=12512 bits30=22.2
