t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
21.064,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
21.318,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
21.572,sweep,,,,,,,,,,,,,live=86032 free=5704 reachbit=1 bit30=45.7
21.826,sweep,,,,,,,,,,,,,live=110392 free=5704 reachbit=1 bit30=35.6
22.079,sweep,,,,,,,,,,,,,live=122224 free=5704 reachbit=1 bit30=32.2
22.332,sweep,,,,,,,,,,,,,live=134520 free=5704 reachbit=1 bit30=29.2
22.585,sweep,,,,,,,,,,,,,live=138200 free=5704 reachbit=1 bit30=28.5
22.837,sweep,,,,,,,,,,,,,live=140040 free=5704 reachbit=1 bit30=28.1
23.089,sweep,,,,,,,,,,,,,live=142992 free=5704 reachbit=1 bit30=27.5
23.341,sweep,,,,,,,,,,,,,live=148208 free=5704 reachbit=1 bit30=26.5
23.595,sweep,,,,,,,,,,,,,live=156576 free=5704 reachbit=1 bit30=25.1
23.848,sweep,,,,,,,,,,,,,live=168560 free=5704 reachbit=1 bit30=23.3
24.101,sweep,,,,,,,,,,,,,live=168912 free=5704 reachbit=1 bit30=23.3
24.354,sweep,,,,,,,,,,,,,live=168912 free=5704 reachbit=1 bit30=23.3
24.607,sweep,,,,,,,,,,,,,live=168912 free=5704 reachbit=1 bit30=23.3
24.860,sweep,,,,,,,,,,,,,live=168912 free=5704 reachbit=1 bit30=23.3
25.113,sweep,,,,,,,,,,,,,live=168944 free=5704 reachbit=1 bit30=23.3
25.366,sweep,,,,,,,,,,,,,live=169000 free=5704 reachbit=1 bit30=23.3
25.620,sweep,,,,,,,,,,,,,live=169080 free=5704 reachbit=1 bit30=23.3
25.871,sweep,,,,,,,,,,,,,live=169216 free=5704 reachbit=1 bit30=23.2
26.123,sweep,,,,,,,,,,,,,live=169576 free=5704 reachbit=1 bit30=23.2
26.375,sweep,,,,,,,,,,,,,live=178088 free=5704 reachbit=1 bit30=22.1
26.630,sweep,,,,,,,,,,,,,live=184168 free=5704 reachbit=1 bit30=21.4
26.882,sweep,,,,,,,,,,,,,live=184168 free=5704 reachbit=1 bit30=21.4
27.136,sweep,,,,,,,,,,,,,live=184168 free=5704 reachbit=1 bit30=21.4
27.389,sweep,,,,,,,,,,,,,live=184168 free=5704 reachbit=1 bit30=21.4
27.641,sweep,,,,,,,,,,,,,live=184168 free=5704 reachbit=1 bit30=21.4
27.894,sweep,,,,,,,,,,,,,live=184168 free=5704 reachbit=1 bit30=21.4
28.148,sweep,,,,,,,,,,,,,live=184168 free=5704 reachbit=1 bit30=21.4
28.401,sweep,,,,,,,,,,,,,live=184208 free=5704 reachbit=1 bit30=21.3
28.653,sweep,,,,,,,,,,,,,live=184256 free=5704 reachbit=1 bit30=21.3
28.905,sweep,,,,,,,,,,,,,live=184296 free=5704 reachbit=1 bit30=21.3
29.158,sweep,,,,,,,,,,,,,live=184328 free=5704 reachbit=1 bit30=21.3
29.410,sweep,,,,,,,,,,,,,live=184464 free=5704 reachbit=1 bit30=21.3
29.662,sweep,,,,,,,,,,,,,live=184464 free=5704 reachbit=1 bit30=21.3
29.914,sweep,,,,,,,,,,,,,live=184464 free=5704 reachbit=1 bit30=21.3
30.168,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
30.420,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
30.672,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
30.926,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
31.177,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
31.430,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
31.682,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
31.935,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
32.187,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
32.440,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
32.693,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
32.946,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
33.198,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
33.451,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
33.702,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
33.955,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
34.208,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
34.461,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
34.713,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
34.966,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
35.218,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
35.469,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
35.721,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
35.973,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
36.225,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
36.479,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
36.733,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
36.986,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
37.240,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
37.493,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
37.746,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
37.998,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
38.249,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
38.501,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
38.753,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
39.006,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
39.258,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
39.512,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
39.764,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
40.018,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
40.270,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
40.522,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
40.773,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
41.025,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
41.279,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
41.531,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
41.783,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
42.036,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
42.288,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
42.541,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
42.794,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
43.046,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
43.299,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
43.551,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
43.805,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
44.058,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
44.311,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
44.564,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
44.817,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
45.071,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
45.324,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
45.576,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
45.828,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
46.080,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
46.332,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
46.585,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
46.838,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
47.090,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
47.342,sweep,,,,,,,,,,,,,live=184840 free=5704 reachbit=1 bit30=21.3
47.595,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
47.848,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
48.099,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
48.352,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
48.605,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
48.857,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
49.109,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
49.362,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
49.614,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
49.867,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
50.119,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
50.372,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
50.624,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
50.876,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
51.129,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
51.382,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
51.633,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
51.886,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
52.139,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
52.391,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
52.643,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
52.894,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
53.148,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
53.400,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
53.653,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
53.905,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
54.157,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
54.409,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
54.661,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
54.913,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
55.167,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
55.420,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
55.671,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
55.924,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
56.177,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
56.429,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
56.682,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
56.936,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
57.188,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
57.441,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
57.694,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
57.946,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
58.199,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
58.451,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
58.704,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
58.956,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
59.209,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
59.461,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
59.712,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
59.964,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
60.217,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
60.469,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
60.721,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
60.973,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
61.224,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
61.478,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
61.730,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
61.983,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
62.236,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
62.488,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
62.741,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
62.995,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
63.247,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
63.498,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
63.750,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
64.002,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
64.255,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
64.508,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
64.761,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
65.014,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
65.267,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
65.519,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
65.772,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
66.025,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
66.277,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
66.530,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
66.782,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
67.035,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
67.287,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
67.541,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
67.793,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
68.045,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=0 bit30=21.2
68.297,sweep,,,,,,,,,,,,,live=184176 free=6664 reachbit=0 bit30=21.4
68.551,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
68.802,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
69.054,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
69.306,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
69.559,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
69.811,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
70.064,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
70.316,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
70.568,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
70.820,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
71.072,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
71.325,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
71.577,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
71.829,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
72.082,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
72.334,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
72.587,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
72.839,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
73.091,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
73.343,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
73.597,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
73.849,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
74.101,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
74.353,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
74.605,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
74.858,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
75.110,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
75.364,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
75.616,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
75.869,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
76.121,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
76.373,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
76.626,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
76.879,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
77.132,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
77.385,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
77.637,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
77.889,sweep,,,,,,,,,,,,,live=177376 free=13464 reachbit=0 bit30=22.2
