t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
27.989,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=1 bit30=22.2
28.241,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=1 bit30=22.2
28.494,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=1 bit30=22.2
28.747,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=1 bit30=22.2
28.999,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=1 bit30=22.2
29.252,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=1 bit30=22.2
29.354,target,AnimSequence/A_Shared_Resurrect_Loop#53779,53779,0x21410274C00,00000001,0,0,0x7FF689560680,0028000B,53779,0x213731E8D00,5694902,1,
29.354,target,AnimSequence/A_Shared_Resurrect_Intro#53780,53780,0x21410274A00,00000001,0,0,0x7FF689560680,0028000B,53780,0x213731E8D00,508430,1,
29.354,target,AnimSequence/A_Shared_Idle#53781,53781,0x21410274800,00000001,0,0,0x7FF689560680,0028000B,53781,0x213731E8D00,2753987,1,
29.354,target,AnimSequence/A_Shared_Movement_Run_N#53782,53782,0x21410274600,00000001,0,0,0x7FF689560680,0028000B,53782,0x213731E8D00,4754021,1,
29.354,target,AnimSequence/A_Shared_Emote_JumpSwim#53839,53839,0x21404C8FA00,00000001,0,0,0x7FF689560680,0028000B,53839,0x213731E8D00,551558,1,
29.505,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
29.757,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
30.009,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
30.261,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
30.513,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
30.765,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
31.016,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
31.269,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
31.521,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
31.774,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
32.025,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
32.276,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
32.529,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
32.782,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
33.034,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
33.287,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
33.540,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
33.792,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
34.045,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
34.296,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
34.549,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
34.801,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
35.054,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
35.306,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
35.558,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
35.811,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
36.063,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
36.314,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
36.566,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
36.818,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
37.070,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
37.322,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
37.575,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
37.828,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
38.080,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
38.333,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
38.584,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
38.836,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
39.089,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
39.340,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
39.592,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
39.845,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
40.097,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
40.350,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
40.602,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
40.854,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
41.108,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
