t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
26.116,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
26.370,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
26.622,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
26.877,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
27.130,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
27.384,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
27.638,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
27.891,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
28.143,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
28.396,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
28.649,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
28.902,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
29.156,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
29.409,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
29.662,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
29.915,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
30.167,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
30.419,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
30.673,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
30.925,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
31.178,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
31.431,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
31.685,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
31.940,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
32.191,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
32.445,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
32.698,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
32.952,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
33.204,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
33.456,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
33.709,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
33.961,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
34.213,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
34.466,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
34.721,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
34.973,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
35.225,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
35.479,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
35.732,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
35.984,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
36.237,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
36.489,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
36.742,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
36.995,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
37.248,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
37.508,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
37.761,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
38.014,sweep,,,,,,,,,,,,,live=85096 free=5704 reachbit=1 bit30=46.2
38.267,sweep,,,,,,,,,,,,,live=87952 free=5704 reachbit=1 bit30=44.7
38.523,sweep,,,,,,,,,,,,,live=112592 free=5704 reachbit=1 bit30=34.9
38.776,sweep,,,,,,,,,,,,,live=114896 free=5704 reachbit=1 bit30=34.2
39.029,sweep,,,,,,,,,,,,,live=125384 free=5704 reachbit=1 bit30=31.4
39.282,sweep,,,,,,,,,,,,,live=141128 free=5704 reachbit=1 bit30=27.9
39.534,sweep,,,,,,,,,,,,,live=153216 free=5704 reachbit=1 bit30=25.7
39.788,sweep,,,,,,,,,,,,,live=155824 free=5704 reachbit=1 bit30=25.2
40.039,sweep,,,,,,,,,,,,,live=166208 free=5704 reachbit=1 bit30=23.7
40.294,sweep,,,,,,,,,,,,,live=168792 free=5704 reachbit=1 bit30=23.3
40.547,sweep,,,,,,,,,,,,,live=168792 free=5704 reachbit=1 bit30=23.3
40.801,sweep,,,,,,,,,,,,,live=168808 free=5704 reachbit=1 bit30=23.3
41.052,sweep,,,,,,,,,,,,,live=168832 free=5704 reachbit=1 bit30=23.3
41.306,sweep,,,,,,,,,,,,,live=168896 free=5704 reachbit=1 bit30=23.3
41.559,sweep,,,,,,,,,,,,,live=168952 free=5704 reachbit=1 bit30=23.3
41.812,sweep,,,,,,,,,,,,,live=169056 free=5704 reachbit=1 bit30=23.3
42.066,sweep,,,,,,,,,,,,,live=169344 free=5704 reachbit=1 bit30=23.2
42.321,sweep,,,,,,,,,,,,,live=169480 free=5704 reachbit=1 bit30=23.2
42.588,sweep,,,,,,,,,,,,,live=171928 free=5704 reachbit=1 bit30=22.9
42.842,sweep,,,,,,,,,,,,,live=184144 free=5704 reachbit=1 bit30=21.4
43.094,sweep,,,,,,,,,,,,,live=184144 free=5704 reachbit=1 bit30=21.4
43.347,sweep,,,,,,,,,,,,,live=184144 free=5704 reachbit=1 bit30=21.4
43.600,sweep,,,,,,,,,,,,,live=184144 free=5704 reachbit=1 bit30=21.4
43.853,sweep,,,,,,,,,,,,,live=184144 free=5704 reachbit=1 bit30=21.4
44.108,sweep,,,,,,,,,,,,,live=184144 free=5704 reachbit=1 bit30=21.4
44.362,sweep,,,,,,,,,,,,,live=184144 free=5704 reachbit=1 bit30=21.4
44.614,sweep,,,,,,,,,,,,,live=184144 free=5704 reachbit=1 bit30=21.4
44.867,sweep,,,,,,,,,,,,,live=184184 free=5704 reachbit=1 bit30=21.4
45.120,sweep,,,,,,,,,,,,,live=184192 free=5704 reachbit=1 bit30=21.4
45.374,sweep,,,,,,,,,,,,,live=184192 free=5704 reachbit=1 bit30=21.4
45.626,sweep,,,,,,,,,,,,,live=184208 free=5704 reachbit=1 bit30=21.3
45.879,sweep,,,,,,,,,,,,,live=184224 free=5704 reachbit=1 bit30=21.3
46.131,sweep,,,,,,,,,,,,,live=184256 free=5704 reachbit=1 bit30=21.3
46.384,sweep,,,,,,,,,,,,,live=184264 free=5704 reachbit=1 bit30=21.3
46.638,sweep,,,,,,,,,,,,,live=184272 free=5704 reachbit=1 bit30=21.3
46.890,sweep,,,,,,,,,,,,,live=184296 free=5704 reachbit=1 bit30=21.3
47.143,sweep,,,,,,,,,,,,,live=184296 free=5704 reachbit=1 bit30=21.3
47.396,sweep,,,,,,,,,,,,,live=184312 free=5704 reachbit=1 bit30=21.3
47.647,sweep,,,,,,,,,,,,,live=184320 free=5704 reachbit=1 bit30=21.3
47.899,sweep,,,,,,,,,,,,,live=184320 free=5704 reachbit=1 bit30=21.3
48.152,sweep,,,,,,,,,,,,,live=184328 free=5704 reachbit=1 bit30=21.3
48.406,sweep,,,,,,,,,,,,,live=184344 free=5704 reachbit=1 bit30=21.3
48.659,sweep,,,,,,,,,,,,,live=184344 free=5704 reachbit=1 bit30=21.3
48.912,sweep,,,,,,,,,,,,,live=184464 free=5704 reachbit=1 bit30=21.3
49.165,sweep,,,,,,,,,,,,,live=184464 free=5704 reachbit=1 bit30=21.3
49.418,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
49.670,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
49.922,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
50.175,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
50.428,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
50.682,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
50.934,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
51.189,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
51.441,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
51.693,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
51.946,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
52.200,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
52.453,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
52.708,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
52.960,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
53.213,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
53.465,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
53.717,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
53.970,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
54.223,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
54.477,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
54.729,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
54.982,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
55.235,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
55.489,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
55.743,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
55.995,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
56.248,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
56.501,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
56.755,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
57.007,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
57.259,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
57.512,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
57.765,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
58.017,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
58.269,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
58.522,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
58.776,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
59.029,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
59.280,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
59.533,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
59.785,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
60.038,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
60.290,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
60.542,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
60.795,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
61.047,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
61.301,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
61.554,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
61.808,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
62.060,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
62.313,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
62.596,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
62.849,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
63.101,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
63.353,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
63.605,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
63.858,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
64.111,sweep,,,,,,,,,,,,,live=184472 free=5704 reachbit=1 bit30=21.3
64.363,sweep,,,,,,,,,,,,,live=184840 free=5704 reachbit=1 bit30=21.3
64.615,sweep,,,,,,,,,,,,,live=185128 free=5704 reachbit=1 bit30=21.2
64.869,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
65.122,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
65.375,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
65.628,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
65.880,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
66.133,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
66.387,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
66.641,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
66.934,sweep,,,,,,,,,,,,,live=185136 free=5704 reachbit=1 bit30=21.2
67.186,sweep,,,,,,,,,,,,,live=184616 free=6224 reachbit=1 bit30=21.3
67.439,sweep,,,,,,,,,,,,,live=51864 free=138976 reachbit=1 bit30=75.8
67.692,sweep,,,,,,,,,,,,,live=52600 free=138240 reachbit=1 bit30=74.8
67.945,sweep,,,,,,,,,,,,,live=55672 free=135168 reachbit=1 bit30=70.6
68.197,sweep,,,,,,,,,,,,,live=55672 free=135168 reachbit=1 bit30=70.6
68.450,sweep,,,,,,,,,,,,,live=55672 free=135168 reachbit=1 bit30=70.6
68.702,sweep,,,,,,,,,,,,,live=62520 free=128320 reachbit=1 bit30=62.9
68.955,sweep,,,,,,,,,,,,,live=72560 free=118280 reachbit=0 bit30=54.2
69.209,sweep,,,,,,,,,,,,,live=84704 free=106136 reachbit=0 bit30=46.4
69.462,sweep,,,,,,,,,,,,,live=99424 free=91416 reachbit=0 bit30=39.6
69.714,sweep,,,,,,,,,,,,,live=101560 free=89280 reachbit=0 bit30=38.7
69.965,sweep,,,,,,,,,,,,,live=116864 free=73976 reachbit=0 bit30=33.7
70.219,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
70.472,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
70.726,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
70.979,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
71.232,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
71.484,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
71.737,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
71.990,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
72.243,sweep,,,,,,,,,,,,,live=119824 free=71016 reachbit=0 bit30=32.8
