t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
15.207,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
15.460,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
15.714,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
15.967,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
16.220,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
16.473,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
16.725,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
16.977,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
17.230,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
17.482,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
17.735,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
17.989,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
18.241,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
18.493,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
18.746,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
18.997,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
19.250,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
19.503,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
19.756,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
20.009,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
20.261,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
20.514,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
20.765,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
21.019,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
21.272,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
21.525,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
21.778,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
22.030,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
22.282,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
22.534,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
22.787,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
23.040,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
23.293,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
23.544,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
23.796,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
24.049,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
24.303,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
24.555,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
24.807,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
25.059,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
25.312,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
25.565,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
25.819,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
26.072,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
26.326,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
26.578,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
26.830,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
27.082,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
27.334,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
27.586,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
27.839,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
28.090,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
28.342,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
28.593,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
28.845,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
29.097,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
29.351,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
29.604,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
29.856,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
30.107,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
30.359,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
30.612,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
30.863,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
31.116,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
31.368,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
31.620,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
31.872,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
32.125,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
32.378,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
32.632,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
32.885,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
33.137,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
33.390,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
33.642,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
33.894,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
34.148,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
34.400,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
34.653,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
34.906,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
35.158,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
35.409,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
35.663,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
35.916,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
36.169,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
36.422,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
36.675,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
36.926,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
37.180,sweep,,,,,,,,,,,,,live=184480 free=5704 reachbit=1 bit30=21.3
37.432,sweep,,,,,,,,,,,,,live=184600 free=5704 reachbit=1 bit30=21.3
37.686,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
37.938,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
38.191,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
38.443,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
38.695,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
38.947,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
39.199,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
39.451,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
39.703,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
39.956,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
40.208,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
40.460,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
40.712,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
40.965,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
41.217,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
41.470,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
41.722,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
41.975,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
42.227,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
42.478,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
42.731,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
42.983,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
43.235,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
43.487,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
43.739,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
43.991,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
44.245,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
44.497,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
44.749,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
45.001,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
45.254,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
45.506,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
45.759,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
46.013,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
46.267,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
46.518,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
46.771,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
47.023,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
47.275,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
47.527,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
47.779,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
48.031,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
48.284,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
48.537,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
48.789,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
49.042,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
49.294,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
49.546,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
49.798,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
50.050,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
50.303,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
50.555,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
50.807,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
51.058,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
51.310,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
51.562,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
51.815,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
52.067,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
52.319,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
52.572,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
52.824,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
53.077,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
53.329,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
53.582,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
53.836,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
54.087,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
54.339,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
54.591,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
54.844,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
55.096,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
55.347,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
55.599,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
55.852,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
56.105,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
56.357,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
56.610,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
56.861,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
57.114,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
57.367,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
57.620,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
57.872,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
58.125,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
58.378,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
58.630,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
58.882,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
59.135,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
59.387,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
59.641,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
59.895,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
60.147,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
60.399,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
60.651,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
60.905,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
61.157,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
61.410,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
61.662,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
61.915,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
62.167,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
62.419,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
62.673,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
62.927,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
63.180,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
63.432,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
63.687,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
63.940,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
64.193,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
64.446,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
64.698,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
64.950,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
65.203,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
65.456,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=1 bit30=21.2
65.709,sweep,,,,,,,,,,,,,live=185144 free=5704 reachbit=0 bit30=21.2
65.963,sweep,,,,,,,,,,,,,live=177296 free=13552 reachbit=0 bit30=22.2
66.216,sweep,,,,,,,,,,,,,live=177296 free=13552 reachbit=0 bit30=22.2
66.467,sweep,,,,,,,,,,,,,live=177296 free=13552 reachbit=0 bit30=22.2
66.719,sweep,,,,,,,,,,,,,live=177296 free=13552 reachbit=0 bit30=22.2
66.970,sweep,,,,,,,,,,,,,live=177296 free=13552 reachbit=0 bit30=22.2
67.224,sweep,,,,,,,,,,,,,live=177296 free=13552 reachbit=0 bit30=22.2
67.475,sweep,,,,,,,,,,,,,live=177296 free=13552 reachbit=0 bit30=22.2
67.727,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
67.981,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
68.234,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
68.486,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
68.738,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
68.991,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
69.244,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
69.496,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
69.750,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
70.003,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
70.257,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
70.510,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
70.762,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
71.014,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
71.265,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
71.518,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
71.771,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
72.023,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
72.275,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
72.527,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
72.781,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
73.034,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
73.287,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
73.539,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
73.791,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
74.045,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
74.298,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
74.551,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
74.803,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
75.055,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
75.307,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
75.559,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
75.812,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
76.066,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
76.317,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
76.570,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
76.823,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
77.075,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
77.326,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
77.578,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
77.830,sweep,,,,,,,,,,,,,live=177304 free=13544 reachbit=0 bit30=22.2
