source,kind,artifact_id,crash_guid,report_uuid,report_is_primary,report_archive_count,archive_label,label_says_death,crash_type,seconds_since_start,time_of_crash_utc,time_of_crash_local,log_route,path,xml_present,parse_status,crash_reporter_messages,execution_guid,crash_version,process_id,is_ensure,is_stall,is_assert,is_requesting_exit,crash_dump_mode,is_stuck,stuck_thread_id,crash_trigger,platform_callback_result,error_message,exception_code,fault_address,assert_file,assert_line,engine_version,build_version,build_configuration,engine_mode,executable_name,game_name,platform_full_name,base_dir,machine_id,login_id,epic_account_id,command_line,time_of_crash_ticks,xml_mtime_local,time_vs_mtime_delta_s,pcallstack_hash,pcallstack_nframes,pcallstack_ngame,game_module_base,game_rva_chain,game_rva_chain3,frame0_module,frame0_abs,callstack_text,callstack_modules,callstack_has_game,callstack_has_runtime,thread_count,crashed_thread_id,crashed_thread_name,gamethread_id,thread_names,xml_module_count,xml_module_unparsed,xml_module_basenames,mem_used_physical,mem_avail_physical,mem_peak_used_physical,mem_total_physical,mem_used_virtual,mem_is_oom,mem_oom_alloc_size,num_cores,cpu_brand,gpu_brand,rhi_name,rhi_adapter,replication_model,num_clients,app_has_focus,sentry_build_version,sentry_build_cl,sentry_bp_script_stack,minidump_present,minidump_bytes,md_module_count,md_module_status,unwind_status,dir_files,dir_file_count,rhi_breadcrumb_files,rhi_breadcrumbs,log_present,log_filename,log_bytes,log_lines,log_first_ts,log_last_ts,log_span_s,log_loadmap_count,log_last_map,log_maps,log_crashpad_handoff,log_sentry_beforecrash,log_fatal_error,log_app_error,log_lvl_tutorial,log_gft_not_ready,log_forceopen_tutorial_url,mk_SP,mk_PL,mk_FO,mk_ANIM,mk_VTG,mk_GCW,mk_GFT,mk_KANIMREF,mk_MISS,mk_BP,marker_tags_found,archive_archived_at,archive_reports_declared,archive_trigger,archive_source_dir,report_archives,crashpad_client_id,crashpad_last_crash_utc,crashpad_metadata_status,crashpad_state,crashpad_upload_attempts,crashpad_created_utc,crashpad_last_upload_utc,sentry_event_id,sentry_event_id_from_event,sentry_timestamp_utc,sentry_level,command_line_len,breadcrumb_count,breadcrumb_maps,breadcrumb_last_map,session_log_present,session_log_bytes,session_log_crashpad_handoff,session_log_sentry_beforecrash,session_log_last_ts
uecc,crash,UECC-Windows-01D0E2D74E693FA9D0FE37AE047D129D_0000,UECC-Windows-01D0E2D74E693FA9D0FE37AE047D129D_0000,,,,,,Crash,24,2026-07-01T05:18:23.220,2026-07-01T00:18:23.220,menu-login,C:\Users\eastr\AppData\Local\SUPERVIVE\Saved\Crashes\UECC-Windows-01D0E2D74E693FA9D0FE37AE047D129D_0000,1,ok,Attended,5B6AAFD24BB6585ECE8C8BA01244DEEE,3,25704,false,false,false,false,0,,,0,0,Unhandled Exception: EXCEPTION_ACCESS_VIOLATION reading address 0x00000001e3010020,EXCEPTION_ACCESS_VIOLATION,0x00000001e3010020,,,5.4.3-0+UE5,UE5-CL-0,Shipping,Game,SUPERVIVE-Win64-Shipping,UE-Loki,Win64 [Windows 10 (22H2) [10.0.19045.7417]  64b],G:/git/GAME BACKUPS FOR REVERSE ENGINEERING/SUPERVIVE/Loki/Binaries/Win64/,59F469C3478E646FCCEBD5AF455483B1,59f469c3478e646fccebd5af455483b1,215f7d50a3644f0480b74790eb09ea82,CommandLineRemoved,639184799032200000,2026-07-01T00:18:23.318,-0.098,1B0A51B8030E418556A839D2A71A0235914411CB,12,11,0x7FF682A80000,fe1746 351e77f 354cb86 3542b78 1206c94 1208035 1208950 1208d24 1214449 115ed67 115c4b1,fe1746 351e77f 354cb86,SUPERVIVE-Win64-Shipping,0x7FF683A61746,SUPERVIVE_Win64_Shipping,SUPERVIVE_Win64_Shipping,1,0,54,65844,FAsyncLoadingThread,64368,AudioMixerNullCallbackThread;AudioMixerRenderThread(1);Background Worker #10;Background Worker #11;Background Worker #12;Background Worker #13;Background Worker #2;Background Worker #3;Background Worker #4;Background Worker #5;Background Worker #6;Background Worker #7;Background Worker #8;Background Worker #9;BackgroundThreadPool #0;BackgroundThreadPool #1;Client Analytics Event Thread;Electra::ExecAsync;FAsyncLoadingThread;FAsyncPurge;FAsyncWriter_Loki;FHeartBeatThread;FMediaTicker;FMessageBus.DefaultBus.Router;Foreground Worker #0;Foreground Worker #1;GameThread;HttpManagerThread;IOThreadPool #0;IOThreadPool #1;IOThreadPool #2;IOThreadPool #3;IoDispatcher;IoService;LibwebsocketsThread;OnlineAsyncTaskThreadNull DefaultInstance(1);OnlineAsyncTaskThreadSteam DefaultInstance;OutputDeviceRedirector;PSOPrecompilePool #0;PSOPrecompilePool #1;PSOPrecompilePool #2;PSOPrecompilePool #3;PSOPrecompilePool #4;PSOPrecompilePool #5;PSOPrecompilePool #6;PSOPrecompilePool #7;PSOPrecompilePool #8;PSOP...[truncated; full text in the JSON],21,0,D3D12Core.dll;GFSDK_Aftermath_Lib.x64.dll;GfnRuntimeSdk.dll;OpenColorIO_2_3.dll;SUPERVIVE-Win64-Shipping.exe;chrome_elf.dll;d3dcompiler_47.dll;dbghelp.dll;discord_partner_sdk.dll;libEGL.dll;libGLESv2.dll;libcef.dll;libogg_64.dll;libvorbis_64.dll;libvorbisfile_64.dll;preloader.dll;runtime.dll;steam_api64.dll;xaudio2_9redist.dll,0,0,0,51481124864,0,0,0,8,AMD Ryzen 7 3800XT 8-Core Processor,NVIDIA GeForce RTX 4090,D3D12,NVIDIA GeForce RTX 4090,,0,true,release2.4.live-156430-shipping,156430,None,1,13730427,217,ok,ok,CrashContext.runtime-xml;CrashReportClient.ini;Loki.log;UEMinidump.dmp,4,0,,1,Loki.log,254530,1951,2026.07.01-05.17.58:067,2026.07.01-05.18.22:119,24.052,3,/Game/Loki/Maps/LVL_Login,/Game/Loki/Maps/LVL_Login;/Game/Loki/Maps/LobbyV2/LVL_LobbyV2_Persistent;/Game/Loki/Maps/LVL_Login,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
uecc,crash,UECC-Windows-0313276C47E192B4C8978C919443FD9D_0000,UECC-Windows-0313276C47E192B4C8978C919443FD9D_0000,,,,,,Crash,201,2026-07-26T07:24:52.772,2026-07-26T02:24:52.772,tutorial,C:\Users\eastr\AppData\Local\SUPERVIVE\Saved\Crashes\UECC-Windows-0313276C47E192B4C8978C919443FD9D_0000,1,ok,Attended,A6C838B54C5AD3E2954C809C9838DDAD,3,35168,false,false,false,false,0,,,0,0,Unhandled Exception: EXCEPTION_ACCESS_VIOLATION 0x000002549be0ce00,EXCEPTION_ACCESS_VIOLATION,0x000002549be0ce00,,,5.4.3-0+UE5,UE5-CL-0,Shipping,Game,SUPERVIVE-Win64-Shipping,UE-Loki,Win64 [Windows 10 (22H2) [10.0.19045.7548]  64b],G:/git/GAME BACKUPS FOR REVERSE ENGINEERING/SUPERVIVE/Loki/Binaries/Win64/,59F469C3478E646FCCEBD5AF455483B1,59f469c3478e646fccebd5af455483b1,215f7d50a3644f0480b74790eb09ea82,CommandLineRemoved,639206474927720000,2026-07-26T02:24:52.870,-0.099,F83BC9D244687845FA4E88A0600BDB26C9F7F689,15,13,0x7FF6E7D30000,3495973 3405f13 3691a72 3691704 367b462 f84697 f873b3 f8b2be f9d9bc f87040 100c334 115ed67 115c4b1,3495973 3405f13 3691a72,mdnsNSP,0x2549BE0CE00,SUPERVIVE_Win64_Shipping,SUPERVIVE_Win64_Shipping,1,0,54,3312,Background Worker #5,21248,AudioMixerNullCallbackThread;AudioMixerRenderThread(1);Background Worker #10;Background Worker #11;Background Worker #12;Background Worker #13;Background Worker #2;Background Worker #3;Background Worker #4;Background Worker #5;Background Worker #6;Background Worker #7;Background Worker #8;Background Worker #9;BackgroundThreadPool #0;BackgroundThreadPool #1;Client Analytics Event Thread;Electra::ExecAsync;FAsyncLoadingThread;FAsyncPurge;FAsyncWriter_Loki;FHeartBeatThread;FMediaTicker;FMessageBus.DefaultBus.Router;Foreground Worker #0;Foreground Worker #1;GameThread;HttpManagerThread;IOThreadPool #0;IOThreadPool #1;IOThreadPool #2;IOThreadPool #3;IoDispatcher;IoService;LibwebsocketsThread;OnlineAsyncTaskThreadNull DefaultInstance(1);OnlineAsyncTaskThreadSteam DefaultInstance;OutputDeviceRedirector;PSOPrecompilePool #0;PSOPrecompilePool #1;PSOPrecompilePool #2;PSOPrecompilePool #3;PSOPrecompilePool #4;PSOPrecompilePool #5;PSOPrecompilePool #6;PSOPrecompilePool #7;PSOPrecompilePool #8;PSOP...[truncated; full text in the JSON],21,0,D3D12Core.dll;GFSDK_Aftermath_Lib.x64.dll;GfnRuntimeSdk.dll;OpenColorIO_2_3.dll;SUPERVIVE-Win64-Shipping.exe;chrome_elf.dll;d3dcompiler_47.dll;dbghelp.dll;discord_partner_sdk.dll;libEGL.dll;libGLESv2.dll;libcef.dll;libogg_64.dll;libvorbis_64.dll;libvorbisfile_64.dll;preloader.dll;runtime.dll;steam_api64.dll;xaudio2_9redist.dll,0,0,0,51481124864,0,0,0,8,AMD Ryzen 7 3800XT 8-Core Processor,NVIDIA GeForce RTX 4090,D3D12,NVIDIA GeForce RTX 4090,,,true,release2.4.live-156430-shipping,156430,None,1,13945869,217,ok,ok,CrashContext.runtime-xml;CrashReportClient.ini;Loki.log;UEMinidump.dmp,4,0,,1,Loki.log,12194312,86132,2026.07.26-07.21.30:260,2026.07.26-07.24.51:386,201.126,3,/Game/Loki/Maps/Tutorial/LVL_Tutorial,/Game/Loki/Maps/LVL_Login;/Game/Loki/Maps/LobbyV2/LVL_LobbyV2_Persistent;/Game/Loki/Maps/Tutorial/LVL_Tutorial,0,0,0,0,1330,83056,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
uecc,crash,UECC-Windows-063228F64323E5B9106BA1A9A7B04EB4_0000,UECC-Windows-063228F64323E5B9106BA1A9A7B04EB4_0000,,,,,,Crash,194,2026-07-26T07:19:13.446,2026-07-26T02:19:13.446,tutorial,C:\Users\eastr\AppData\Local\SUPERVIVE\Saved\Crashes\UECC-Windows-063228F64323E5B9106BA1A9A7B04EB4_0000,1,ok,Attended,DB505477419DB3F2B2FA61BBF3957BBF,3,39988,false,false,false,false,0,,,0,0,Unhandled Exception: EXCEPTION_ACCESS_VIOLATION reading address 0xffffffffffffffff,EXCEPTION_ACCESS_VIOLATION,0xffffffffffffffff,,,5.4.3-0+UE5,UE5-CL-0,Shipping,Game,SUPERVIVE-Win64-Shipping,UE-Loki,Win64 [Windows 10 (22H2) [10.0.19045.7548]  64b],G:/git/GAME BACKUPS FOR REVERSE ENGINEERING/SUPERVIVE/Loki/Binaries/Win64/,59F469C3478E646FCCEBD5AF455483B1,59f469c3478e646fccebd5af455483b1,215f7d50a3644f0480b74790eb09ea82,CommandLineRemoved,639206471534460000,2026-07-26T02:19:13.549,-0.103,193C20C7E8EECC8327DF279F9091E4E9C712F25F,14,13,0x7FF6E7D30000,349596d 3405f13 3691a72 3691704 367b462 f84697 f873b3 f8b2be f9d9bc f87040 100c334 115ed67 115c4b1,349596d 3405f13 3691a72,SUPERVIVE-Win64-Shipping,0x7FF6EB1C596D,SUPERVIVE_Win64_Shipping,SUPERVIVE_Win64_Shipping,1,0,54,15976,Foreground Worker #1,16236,AudioMixerNullCallbackThread;AudioMixerRenderThread(1);Background Worker #10;Background Worker #11;Background Worker #12;Background Worker #13;Background Worker #2;Background Worker #3;Background Worker #4;Background Worker #5;Background Worker #6;Background Worker #7;Background Worker #8;Background Worker #9;BackgroundThreadPool #0;BackgroundThreadPool #1;Client Analytics Event Thread;Electra::ExecAsync;FAsyncLoadingThread;FAsyncPurge;FAsyncWriter_Loki;FHeartBeatThread;FMediaTicker;FMessageBus.DefaultBus.Router;Foreground Worker #0;Foreground Worker #1;GameThread;HttpManagerThread;IOThreadPool #0;IOThreadPool #1;IOThreadPool #2;IOThreadPool #3;IoDispatcher;IoService;LibwebsocketsThread;OnlineAsyncTaskThreadNull DefaultInstance(1);OnlineAsyncTaskThreadSteam DefaultInstance;OutputDeviceRedirector;PSOPrecompilePool #0;PSOPrecompilePool #1;PSOPrecompilePool #2;PSOPrecompilePool #3;PSOPrecompilePool #4;PSOPrecompilePool #5;PSOPrecompilePool #6;PSOPrecompilePool #7;PSOPrecompilePool #8;PSOP...[truncated; full text in the JSON],21,0,D3D12Core.dll;GFSDK_Aftermath_Lib.x64.dll;GfnRuntimeSdk.dll;OpenColorIO_2_3.dll;SUPERVIVE-Win64-Shipping.exe;chrome_elf.dll;d3dcompiler_47.dll;dbghelp.dll;discord_partner_sdk.dll;libEGL.dll;libGLESv2.dll;libcef.dll;libogg_64.dll;libvorbis_64.dll;libvorbisfile_64.dll;preloader.dll;runtime.dll;steam_api64.dll;xaudio2_9redist.dll,0,0,0,51481124864,0,0,0,8,AMD Ryzen 7 3800XT 8-Core Processor,NVIDIA GeForce RTX 4090,D3D12,NVIDIA GeForce RTX 4090,,,true,release2.4.live-156430-shipping,156430,None,1,13672214,217,ok,ok,CrashContext.runtime-xml;CrashReportClient.ini;Loki.log;UEMinidump.dmp,4,0,,1,Loki.log,12158410,85764,2026.07.26-07.15.57:870,2026.07.26-07.19.12:066,194.196,3,/Game/Loki/Maps/Tutorial/LVL_Tutorial,/Game/Loki/Maps/LVL_Login;/Game/Loki/Maps/LobbyV2/LVL_LobbyV2_Persistent;/Game/Loki/Maps/Tutorial/LVL_Tutorial,0,0,0,0,1458,82658,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
uecc,degenerate,UECC-Windows-064CE1374269B76E7578919C8597B47A_0000,UECC-Windows-064CE1374269B76E7578919C8597B47A_0000,,,,,,Crash,0,,,,C:\Users\eastr\AppData\Local\SUPERVIVE\Saved\Crashes\UECC-Windows-064CE1374269B76E7578919C8597B47A_0000,1,ok,Attended,33715691469261911B6F61A2E78B2C62,3,24748,false,false,false,false,0,,,0,0,Unhandled Exception: EXCEPTION_ACCESS_VIOLATION 0x00007ffb9ee00001,EXCEPTION_ACCESS_VIOLATION,0x00007ffb9ee00001,,,5.4.3-0+UE5,UE5-CL-0,Shipping,Game,SUPERVIVE-Win64-Shipping,UE-Loki,WindowsClient,G:/git/GAME BACKUPS FOR REVERSE ENGINEERING/SUPERVIVE/Loki/Binaries/Win64/,59F469C3478E646FCCEBD5AF455483B1,59f469c3478e646fccebd5af455483b1,215f7d50a3644f0480b74790eb09ea82,-ini:Engine:[/Script/AccelByteUe4Sdk.AccelByteSettings]:BaseUrl=http://localhost:8080 -ini:Engine:[/Script/AccelByteUe4Sdk.AccelByteSettings]:IamServerUrl=http://localhost:8080/iam -ini:Engine:[/Script/AccelByteUe4Sdk.AccelByteSettings]:PlatformServerUrl=http://localhost:8080/platform -ini:Engine:[/Script/AccelByteUe4Sdk.AccelByteSettings]:BasicServerUrl=http://localhost:8080/basic -ini:Engine:[/Script/AccelByteUe4Sdk.AccelByteSettings]:LobbyServerUrl=ws://localhost:8080/lobby/ -ini:Engine:[/Script/Loki.LokiGameProjectSettings]:ProdPostAuthURL=http://localhost:8080 -ini:Engine:[/Script/Loki.LokiGameProjectSettings]:ProdClientConfigURL=http://localhost:8080 -ini:Game:[/Script/Loki.LokiGameProjectSettings]:ProdPostAuthURL=http://localhost:8080 -ini:Game:[/Script/Loki.LokiGameProjectSettings]:ProdClientConfigURL=http://localhost:8080 -log,,2026-06-26T01:24:50.722,,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,2,0,,,,ntdll,0x7FFB9EE00001,,,0,0,45,,,46972,Background Worker #10;Background Worker #11;Background Worker #12;Background Worker #13;Background Worker #2;Background Worker #3;Background Worker #4;Background Worker #5;Background Worker #6;Background Worker #7;Background Worker #8;Background Worker #9;BackgroundThreadPool #0;BackgroundThreadPool #1;FAsyncWriter_Loki;FChunkCacheWorker;FHeartBeatThread;FMediaTicker;Foreground Worker #0;Foreground Worker #1;GameThread;HttpManagerThread;IOThreadPool #0;IOThreadPool #1;IOThreadPool #2;IOThreadPool #3;IoDispatcher;IoService;OnlineAsyncTaskThreadNull DefaultInstance(1);OutputDeviceRedirector,0,0,,0,0,0,51481124864,0,0,0,8,AMD Ryzen 7 3800XT 8-Core Processor,NVIDIA GeForce RTX 4090,,,,,,,,,1,0,,zero-byte,os-only,CrashContext.runtime-xml;CrashReportClient.ini;UEMinidump.dmp,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uecc,crash,UECC-Windows-065519B546619DD6E5BD9A9CAFEB7373_0000,UECC-Windows-065519B546619DD6E5BD9A9CAFEB7373_0000,,,,,,Assert,49,2026-07-11T02:43:43.811,2026-07-10T21:43:43.811,tutorial-attempted,C:\Users\eastr\AppData\Local\SUPERVIVE\Saved\Crashes\UECC-Windows-065519B546619DD6E5BD9A9CAFEB7373_0000,1,ok,Attended,FCE6853E4204CF40C7C3659ED29DBBB9,3,97452,false,false,true,false,0,,,0,0,Fatal error: [File:C:\TheoryCraft\build-staging\Engine\Source\Runtime\Engine\Private\UnrealEngine.cpp] [Line: 15551] Couldn't spawn player: ALokiGameMode::Login failed to Login,,,UnrealEngine.cpp,15551,5.4.3-0+UE5,UE5-CL-0,Shipping,Game,SUPERVIVE-Win64-Shipping,UE-Loki,Win64 [Windows 10 (22H2) [10.0.19045.7417]  64b],G:/git/GAME BACKUPS FOR REVERSE ENGINEERING/SUPERVIVE/Loki/Binaries/Win64/,59F469C3478E646FCCEBD5AF455483B1,59f469c3478e646fccebd5af455483b1,215f7d50a3644f0480b74790eb09ea82,CommandLineRemoved,639193346238110000,2026-07-10T21:43:43.908,-0.098,D5ABA8A5577B609F8D98EADFA8C5BA62E267B0EE,11,10,0x7FF6B54F0000,3ee9cf5 3ec5faf 3efb466 37f8b73 4028924 403005f 40300da 4030f6c 4039696 751ef62,3ee9cf5 3ec5faf 3efb466,SUPERVIVE-Win64-Shipping,0x7FF6B93D9CF5,,,0,0,54,61296,GameThread,61296,AudioMixerNullCallbackThread;AudioMixerRenderThread(1);Background Worker #10;Background Worker #11;Background Worker #12;Background Worker #13;Background Worker #2;Background Worker #3;Background Worker #4;Background Worker #5;Background Worker #6;Background Worker #7;Background Worker #8;Background Worker #9;BackgroundThreadPool #0;BackgroundThreadPool #1;Client Analytics Event Thread;Electra::ExecAsync;FAsyncLoadingThread;FAsyncPurge;FAsyncWriter_Loki;FHeartBeatThread;FMediaTicker;FMessageBus.DefaultBus.Router;Foreground Worker #0;Foreground Worker #1;GameThread;HttpManagerThread;IOThreadPool #0;IOThreadPool #1;IOThreadPool #2;IOThreadPool #3;IoDispatcher;IoService;LibwebsocketsThread;OnlineAsyncTaskThreadNull DefaultInstance(1);OnlineAsyncTaskThreadSteam DefaultInstance;OutputDeviceRedirector;PSOPrecompilePool #0;PSOPrecompilePool #1;PSOPrecompilePool #2;PSOPrecompilePool #3;PSOPrecompilePool #4;PSOPrecompilePool #5;PSOPrecompilePool #6;PSOPrecompilePool #7;PSOPrecompilePool #8;PSOP...[truncated; full text in the JSON],21,0,D3D12Core.dll;GFSDK_Aftermath_Lib.x64.dll;GfnRuntimeSdk.dll;OpenColorIO_2_3.dll;SUPERVIVE-Win64-Shipping.exe;chrome_elf.dll;d3dcompiler_47.dll;dbghelp.dll;discord_partner_sdk.dll;libEGL.dll;libGLESv2.dll;libcef.dll;libogg_64.dll;libvorbis_64.dll;libvorbisfile_64.dll;preloader.dll;runtime.dll;steam_api64.dll;xaudio2_9redist.dll,5836972032,25103097856,5897224192,51481124864,7856005120,0,0,8,AMD Ryzen 7 3800XT 8-Core Processor,NVIDIA GeForce RTX 4090,D3D12,NVIDIA GeForce RTX 4090,,,false,release2.4.live-156430-shipping,156430,None,1,13937947,217,ok,ok,CrashContext.runtime-xml;CrashReportClient.ini;Loki.log;UEMinidump.dmp,4,0,,1,Loki.log,328137,2550,2026.07.11-02.42.51:312,2026.07.11-02.43.42:641,51.329,2,/Game/Loki/Maps/LobbyV2/LVL_LobbyV2_Persistent,/Game/Loki/Maps/LVL_Login;/Game/Loki/Maps/LobbyV2/LVL_LobbyV2_Persistent,0,0,1,1,11,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
uecc,crash,UECC-Windows-0AA94D3D4A49BBA7C8C68DB99900C81F_0000,UECC-Windows-0AA94D3D4A49BBA7C8C68DB99900C81F_0000,,,,,,Crash,56,2026-07-07T05:13:05.401,2026-07-07T00:13:05.401,menu-login,C:\Users\eastr\AppData\Local\SUPERVIVE\Saved\Crashes\UECC-Windows-0AA94D3D4A49BBA7C8C68DB99900C81F_0000,1,ok,Attended,A4C7779944188610FE5ABAB14603B285,3,73776,false,false,false,false,0,,,0,0,Unhandled Exception: EXCEPTION_ACCESS_VIOLATION reading address 0x0000000300000b33,EXCEPTION_ACCESS_VIOLATION,0x0000000300000b33,,,5.4.3-0+UE5,UE5-CL-0,Shipping,Game,SUPERVIVE-Win64-Shipping,UE-Loki,Win64 [Windows 10 (22H2) [10.0.19045.7417]  64b],G:/git/GAME BACKUPS FOR REVERSE ENGINEERING/SUPERVIVE/Loki/Binaries/Win64/,59F469C3478E646FCCEBD5AF455483B1,59f469c3478e646fccebd5af455483b1,215f7d50a3644f0480b74790eb09ea82,CommandLineRemoved,639189979854010000,2026-07-07T00:13:05.549,-0.149,75559F96DA21B625407D55B667F82E71B1526CB7,15,14,0x7FF6B54F0000,fa4a53 3f4f7e1 39c9029 3f73d7c 3f5a125 3ee9a76 3efb653 37f8b73 4028924 403005f 40300da 4030f6c 4039696 751ef62,fa4a53 3f4f7e1 39c9029,SUPERVIVE-Win64-Shipping,0x7FF6B6494A53,SUPERVIVE_Win64_Shipping,SUPERVIVE_Win64_Shipping,1,0,54,32296,GameThread,32296,AudioMixerNullCallbackThread;AudioMixerRenderThread(1);Background Worker #10;Background Worker #11;Background Worker #12;Background Worker #13;Background Worker #2;Background Worker #3;Background Worker #4;Background Worker #5;Background Worker #6;Background Worker #7;Background Worker #8;Background Worker #9;BackgroundThreadPool #0;BackgroundThreadPool #1;Client Analytics Event Thread;Electra::ExecAsync;FAsyncLoadingThread;FAsyncPurge;FAsyncWriter_Loki;FHeartBeatThread;FMediaTicker;FMessageBus.DefaultBus.Router;Foreground Worker #0;Foreground Worker #1;GameThread;HttpManagerThread;IOThreadPool #0;IOThreadPool #1;IOThreadPool #2;IOThreadPool #3;IoDispatcher;IoService;LibwebsocketsThread;OnlineAsyncTaskThreadNull DefaultInstance(1);OnlineAsyncTaskThreadSteam DefaultInstance;OutputDeviceRedirector;PSOPrecompilePool #0;PSOPrecompilePool #1;PSOPrecompilePool #2;PSOPrecompilePool #3;PSOPrecompilePool #4;PSOPrecompilePool #5;PSOPrecompilePool #6;PSOPrecompilePool #7;PSOPrecompilePool #8;PSOP...[truncated; full text in the JSON],21,0,D3D12Core.dll;GFSDK_Aftermath_Lib.x64.dll;GfnRuntimeSdk.dll;OpenColorIO_2_3.dll;SUPERVIVE-Win64-Shipping.exe;chrome_elf.dll;d3dcompiler_47.dll;dbghelp.dll;discord_partner_sdk.dll;libEGL.dll;libGLESv2.dll;libcef.dll;libogg_64.dll;libvorbis_64.dll;libvorbisfile_64.dll;preloader.dll;runtime.dll;steam_api64.dll;xaudio2_9redist.dll,0,0,0,51481124864,0,0,0,8,AMD Ryzen 7 3800XT 8-Core Processor,NVIDIA GeForce RTX 4090,D3D12,NVIDIA GeForce RTX 4090,Generic,0,true,release2.4.live-156430-shipping,156430,None,1,13933486,217,ok,ok,CrashContext.runtime-xml;CrashReportClient.ini;Loki.log;UEMinidump.dmp,4,0,,1,Loki.log,266599,2007,2026.07.07-05.12.07:756,2026.07.07-05.13.03:172,55.416,3,/Game/Loki/Maps/LVL_Login,/Game/Loki/Maps/LVL_Login;/Game/Loki/Maps/LobbyV2/LVL_LobbyV2_Persistent;/Game/Loki/Maps/LVL_Login,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
